,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000,20500,21000,21500,22000,22500,23000,23500,24000,24500,25000,25500,26000,26500,27000,27500,28000
2023-01-01 00:00:00,115.0,95.0,130.0,142.5,160.0,105.0,105.0,116.66666666666667,114.5,90.0,117.0,82.5,65.66666666666667,118.33333333333333,124.0,109.0,81.33333333333333,45.0,,,,,,,,,
2023-01-01 12:00:00,145.0,145.0,153.33333333333334,153.33333333333334,153.33333333333334,159.5,128.66666666666666,118.0,110.0,102.5,95.0,90.0,108.33333333333333,127.5,77.5,78.5,105.0,,,,,,,,,,
2023-01-02 00:00:00,200.0,195.0,182.0,190.0,149.0,148.0,131.0,,,,,,,,,,,,,,,,,,,,
2023-01-02 12:00:00,187.0,175.0,175.0,146.66666666666666,147.5,130.0,137.5,125.0,86.0,98.5,115.0,120.0,79.5,72.5,95.0,115.0,115.0,77.5,95.0,85.0,80.0,80.0,85.0,,,,
2023-01-03 00:00:00,,166.66666666666666,166.66666666666666,150.0,141.66666666666666,112.25,80.5,93.0,101.0,,,,,,,,,,,,,,,,,,
2023-01-03 12:00:00,150.0,147.5,147.5,112.5,150.0,120.0,138.0,97.5,83.66666666666667,93.0,93.0,85.0,,,,,,,,,,,,,,,
2023-01-04 00:00:00,135.0,130.0,110.0,141.66666666666666,188.0,135.4,64.0,42.5,,,,,,,,,,,,,,,,,,,
2023-01-04 12:00:00,115.0,115.0,135.0,152.4,72.0,35.0,81.66666666666667,170.0,77.5,111.0,95.0,81.0,80.0,95.0,75.0,55.0,,,,,,,,,,,
2023-01-05 00:00:00,,207.5,180.0,165.75,115.0,93.33333333333333,90.0,45.75,60.0,70.0,48.0,35.0,55.0,115.0,85.0,100.0,150.0,100.0,85.0,,,,,,,,
2023-01-05 12:00:00,147.0,132.5,85.0,68.33333333333333,70.0,350.0,267.5,134.66666666666666,90.0,90.0,109.0,100.66666666666667,100.66666666666667,93.33333333333333,88.75,75.0,81.4,50.0,85.0,97.33333333333333,85.0,,,,,,
2023-01-06 00:00:00,95.5,105.0,195.0,218.4,218.4,91.2,75.0,75.0,74.0,65.5,70.0,92.5,115.0,60.0,120.0,,,,,,,,,,,,
2023-01-06 12:00:00,119.25,190.0,165.0,128.66666666666666,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07 00:00:00,131.0,200.0,143.33333333333334,60.0,50.0,50.0,125.5,110.0,100.0,101.75,78.0,65.0,125.0,88.33333333333333,,,,,,,,,,,,,
2023-01-07 12:00:00,,112.5,92.5,58.333333333333336,149.0,117.5,95.0,94.5,92.0,100.0,97.5,140.0,115.0,97.33333333333333,67.5,67.0,51.0,,,,,,,,,,
2023-01-08 00:00:00,90.0,92.5,150.0,137.5,94.0,88.33333333333333,90.0,57.333333333333336,111.0,116.66666666666667,110.0,102.66666666666667,38.0,25.666666666666668,92.66666666666667,140.0,115.0,,,,,,,,,,
2023-01-08 12:00:00,200.0,155.0,115.0,72.5,70.0,82.5,97.5,120.0,110.0,88.66666666666667,88.66666666666667,81.6,40.0,147.25,120.0,87.5,75.0,,,,,,,,,,
2023-01-09 00:00:00,190.0,123.33333333333333,65.0,33.25,14.5,52.5,62.5,90.66666666666667,,,,,,,,,,,,,,,,,,,
2023-01-09 12:00:00,38.0,38.0,20.0,20.0,115.0,85.0,82.5,90.0,107.0,105.0,71.5,77.5,70.0,,,,,,,,,,,,,,
2023-01-10 00:00:00,270.0,302.5,1.0,28.333333333333332,42.5,30.0,,,,,,,,,,,,,,,,,,,,,
2023-01-10 12:00:00,240.5,173.33333333333334,80.0,72.5,71.5,115.0,97.5,77.5,104.0,75.0,55.333333333333336,62.666666666666664,35.0,93.33333333333333,70.66666666666667,72.5,95.0,76.0,,,,,,,,,
2023-01-11 00:00:00,287.0,324.0,324.0,8.666666666666666,,,,,,,,,,,,,,,,,,,,,,,
2023-01-11 12:00:00,355.0,26.0,26.0,62.5,113.33333333333333,127.66666666666667,111.0,120.33333333333333,85.0,50.0,,,,,,,,,,,,,,,,,
2023-01-12 00:00:00,115.0,138.33333333333334,116.33333333333333,27.5,67.5,70.0,77.5,88.33333333333333,105.0,112.5,114.5,122.5,85.33333333333333,74.0,105.0,,,,,,,,,,,,
2023-01-12 12:00:00,120.0,65.0,65.0,133.2,125.0,145.0,102.33333333333333,100.25,78.0,81.66666666666667,96.5,111.33333333333333,120.0,120.0,92.5,65.0,77.5,60.0,65.0,,,,,,,,
2023-01-13 00:00:00,,232.5,265.0,224.33333333333334,73.5,83.0,75.0,,,,,,,,,,,,,,,,,,,,
2023-01-13 12:00:00,92.5,122.33333333333333,155.0,142.5,100.0,74.0,102.66666666666667,122.66666666666667,115.0,,,,,,,,,,,,,,,,,,
2023-01-14 00:00:00,,125.0,107.5,128.33333333333334,70.0,93.5,,,,,,,,,,,,,,,,,,,,,
2023-01-14 12:00:00,131.0,80.0,90.0,89.0,135.0,123.0,66.0,,,,,,,,,,,,,,,,,,,,
2023-01-15 00:00:00,,93.0,93.0,92.0,100.0,52.5,,,,,,,,,,,,,,,,,,,,,
2023-01-15 12:00:00,110.0,107.5,123.0,120.0,131.5,112.5,115.0,95.0,,,,,,,,,,,,,,,,,,,
2023-01-16 00:00:00,116.0,110.0,110.0,82.5,70.0,87.5,97.0,77.66666666666667,55.0,153.0,153.0,113.66666666666667,113.66666666666667,117.5,125.66666666666667,100.0,110.0,153.0,210.0,165.0,,,,,,,
2023-01-16 12:00:00,115.0,120.0,105.0,111.25,101.0,101.0,108.0,91.75,115.0,90.0,83.33333333333333,67.5,79.0,132.25,132.25,115.0,95.0,118.0,131.0,130.0,110.0,115.0,90.0,,,,
2023-01-17 00:00:00,151.66666666666666,195.0,195.0,141.66666666666666,95.0,110.0,110.0,85.0,63.0,61.0,61.0,80.0,80.0,111.0,143.66666666666666,160.33333333333334,165.0,114.66666666666667,96.0,,,,,,,,
2023-01-17 12:00:00,,,114.0,111.66666666666667,107.5,107.5,90.0,86.66666666666667,86.66666666666667,102.5,90.0,103.33333333333333,103.33333333333333,85.0,55.0,130.0,160.0,124.33333333333333,121.0,,,,,,,,
2023-01-18 00:00:00,144.0,144.0,70.0,70.0,50.0,90.0,90.0,81.66666666666667,82.5,97.5,82.5,68.0,63.0,103.33333333333333,130.0,107.5,80.0,135.0,142.5,105.0,,,,,,,
2023-01-18 12:00:00,,,,60.0,100.0,87.25,110.0,105.0,110.0,104.0,89.0,102.5,85.0,112.33333333333333,96.0,70.0,90.0,103.66666666666667,114.0,115.0,86.5,,,,,,
2023-01-19 00:00:00,85.0,126.66666666666667,126.66666666666667,105.0,78.33333333333333,117.5,135.0,75.66666666666667,88.0,88.0,94.33333333333333,102.66666666666667,85.0,90.0,66.0,148.5,148.5,71.66666666666667,112.0,90.0,,,,,,,
2023-01-19 12:00:00,110.0,114.5,97.5,88.0,112.5,107.5,95.0,87.5,95.0,86.0,,,,,,,,,,,,,,,,,
2023-01-20 00:00:00,130.0,132.5,90.0,105.0,102.5,91.66666666666667,91.66666666666667,70.66666666666667,90.0,,,,,,,,,,,,,,,,,,
2023-01-20 12:00:00,124.0,108.0,85.0,75.0,120.0,110.0,125.0,105.0,77.0,75.5,66.66666666666667,82.75,80.0,77.0,67.5,67.5,75.0,74.0,110.0,102.0,92.0,,,,,,
2023-01-21 00:00:00,,149.0,201.66666666666666,232.5,115.0,74.0,115.0,75.0,102.5,49.0,38.5,67.5,38.0,27.5,54.0,24.0,110.0,,,,,,,,,,
2023-01-21 12:00:00,185.0,177.5,137.0,143.33333333333334,104.0,100.0,65.5,100.75,95.75,103.5,51.666666666666664,52.5,30.0,47.5,62.333333333333336,62.333333333333336,102.0,,,,,,,,,,
2023-01-22 00:00:00,230.0,195.0,165.0,158.75,295.0,120.33333333333333,95.0,91.66666666666667,54.75,345.0,26.0,62.5,100.0,91.0,91.0,104.0,82.0,,,,,,,,,,
2023-01-22 12:00:00,155.0,145.0,65.0,80.0,125.0,97.0,97.0,125.0,90.0,77.0,82.5,51.333333333333336,75.0,82.5,82.5,95.0,86.5,117.5,105.0,,,,,,,,
2023-01-23 00:00:00,130.0,144.33333333333334,135.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23 12:00:00,72.5,12.5,97.5,149.0,105.0,166.66666666666666,210.0,135.0,90.0,110.0,87.5,90.0,100.0,99.33333333333333,100.0,120.0,120.0,70.0,77.0,97.0,125.0,,,,,,
2023-01-24 00:00:00,180.0,185.0,196.33333333333334,118.33333333333333,62.5,90.0,,,,,,,,,,,,,,,,,,,,,
2023-01-24 12:00:00,,123.33333333333333,123.33333333333333,22.5,173.33333333333334,144.66666666666666,115.0,123.33333333333333,122.66666666666667,95.0,84.0,80.0,110.0,100.0,90.0,95.0,,,,,,,,,,,
2023-01-25 00:00:00,155.0,127.5,122.5,56.5,56.5,163.0,80.0,83.5,,,,,,,,,,,,,,,,,,,
2023-01-25 12:00:00,139.0,175.0,130.0,112.6,90.0,90.0,85.0,136.66666666666666,109.5,76.66666666666667,71.33333333333333,122.6,120.0,125.0,85.0,126.0,126.0,83.25,100.0,76.0,52.0,,,,,,
2023-01-26 00:00:00,206.5,126.0,110.0,100.0,129.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-26 12:00:00,,161.5,161.5,130.0,121.66666666666667,103.0,81.0,92.5,80.0,80.0,85.0,76.66666666666667,100.0,134.0,134.0,114.5,67.0,96.0,,,,,,,,,
2023-01-27 00:00:00,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-27 12:00:00,135.5,120.0,125.0,118.33333333333333,102.5,86.0,120.0,100.33333333333333,107.5,96.66666666666667,128.0,78.33333333333333,84.66666666666667,50.0,70.0,125.0,107.5,80.0,,,,,,,,,
2023-01-28 00:00:00,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 12:00:00,95.0,100.0,70.0,120.0,132.5,110.0,97.66666666666667,133.0,133.0,106.5,80.0,65.0,82.66666666666667,40.0,75.0,95.0,103.0,80.0,105.0,115.0,106.0,,,,,,
2023-01-31 00:00:00,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31 12:00:00,145.5,145.5,86.66666666666667,86.66666666666667,110.0,80.0,93.0,91.66666666666667,107.0,115.0,117.5,95.0,71.0,,,,,,,,,,,,,,
2023-02-01 00:00:00,100.0,85.0,85.0,89.0,60.0,80.0,,,,,,,,,,,,,,,,,,,,,
2023-02-01 12:00:00,75.0,69.25,122.5,118.0,135.0,112.33333333333333,112.33333333333333,78.75,77.5,85.0,71.0,75.0,60.0,40.0,70.0,93.0,100.0,78.0,90.0,90.0,,,,,,,
