,15073.227,15253.3545,15493.708,15742.749,16003.537,16275.147,16559.068,16856.982,17170.822,17502.76,17855.29,18232.133,18639.295,19078.281,19553.418,20078.543,20654.621,20969.14,21300.916,21652.314,22026.21,22426.033,22855.912,23320.773,23826.49,24263.475,24737.19,25250.47,25810.434,26425.746,26850.068,27300.818,27783.41,28301.979
2023-01-01 00:00:00,82.32364,82.65042,79.75505,72.520744,61.878777,54.747467,57.15876,68.27219,83.2947,89.89583,82.7479,73.23863,85.8585,145.6012,208.2444,267.56262,72.633575,96.76565,127.551216,165.73462,193.73921,208.6621,197.54955,52.40657,13.509384,12.2912445,17.658371,32.06639,55.82653,94.23521,112.98111,122.81554,125.542145,117.43683
2023-01-01 12:00:00,113.99635,101.94899,85.64911,69.852585,62.805344,59.713684,48.69693,37.423706,34.762283,37.41655,42.44763,36.78714,13.501038,13.595001,62.065308,129.84535,177.9453,179.91612,160.72105,151.83444,221.23436,245.40498,269.54733,290.0197,271.55667,192.5317,191.74031,206.59346,311.0937,11.342361,20.058105,27.640915,37.097885,51.68898
2023-01-02 00:00:00,25.474625,27.600632,30.472198,36.022446,44.03386,47.388565,40.78441,27.970978,28.476929,46.45511,68.26987,87.154205,112.707214,151.73654,204.97284,286.5361,337.77,342.33588,236.62656,185.10324,165.2824,141.47778,114.83364,60.261726,345.43896,224.11581,200.99655,195.31909,186.10872,56.241287,28.378342,31.618515,44.56732,74.42556
2023-01-02 12:00:00,350.00458,357.26044,5.767639,22.204758,3.0082245,317.3993,0.7019348,21.516327,29.629349,30.08992,30.589844,31.261032,29.059235,253.97443,225.50084,184.66429,304.6769,75.66253,156.04002,182.8652,210.71649,239.26224,279.11145,332.40314,359.2135,33.681015,79.03523,115.342415,98.37872,69.53787,83.95434,84.431114,66.188,35.79222
2023-01-03 00:00:00,328.63763,329.50113,332.86517,336.30228,339.4727,345.87256,355.89465,8.074295,23.390182,32.563446,358.56598,332.24826,353.06024,20.879608,45.139297,67.52165,183.7079,217.99373,243.31784,263.8235,142.48175,130.22333,176.97455,247.349,280.459,278.3302,267.84637,247.4697,168.76776,73.45951,57.050873,74.496956,103.0212,123.50987
2023-01-03 12:00:00,329.02496,333.64227,341.459,348.82367,356.27698,4.4264526,12.357727,20.73439,29.993011,21.704453,17.817856,40.79503,62.941513,119.33911,212.7824,236.86789,261.88837,280.93005,302.4823,312.8017,314.43726,320.71274,322.42932,293.42386,241.29611,254.5928,281.1635,305.62927,337.6626,15.251572,32.296448,50.096207,73.400795,105.81405
2023-01-04 00:00:00,330.22943,335.31482,340.73422,347.4751,354.99976,0.9386749,1.289566,296.76318,263.91153,285.31592,302.46088,292.21716,274.04138,310.79187,339.94293,5.071457,30.55812,199.46179,221.66566,237.53763,250.43944,263.16824,279.05124,296.76483,306.44232,326.62122,28.185242,61.40644,87.992386,117.16922,136.77547,155.29047,185.01375,353.23248
2023-01-04 12:00:00,324.95312,324.78253,321.3893,312.04803,290.72635,273.28058,276.81927,295.26202,319.0977,339.48715,351.1552,352.6496,352.1112,355.23224,270.603,233.79361,264.89886,286.6889,309.99286,331.67816,349.99603,0.35261536,224.29056,244.13309,253.65244,250.2833,255.29141,270.3345,291.24362,320.54865,345.94977,13.800766,42.82257,68.93578
2023-01-05 00:00:00,309.93433,306.14545,305.02164,306.9137,312.9245,321.53403,333.00317,346.5822,0.123535156,10.077316,10.417496,347.30774,323.23737,263.71207,255.77528,284.71207,314.86157,324.84006,318.54645,239.33194,231.94742,243.27939,255.30035,277.92224,323.56464,12.566742,51.708755,81.79949,108.51174,136.05023,152.03262,163.51485,172.06358,175.24815
