,15021.566,15064.958,15165.848,15332.829,15557.533,15859.985,16184.4,16525.936,16886.521,17268.254,17674.432,18110.52,18577.445,19079.094,19628.463,20226.076,20549.947,20890.154,21249.043,21629.264,22034.07,22467.277,22933.398,23437.943,23871.97,24340.498,24846.129,25395.498,25996.838,26410.066,26848.334,27316.8,27559.074,27729.576,28029.31,28352.402
2023-01-01 00:00:00,,,268.51895,266.14133,264.35394,264.71216,270.66516,284.31888,298.47864,306.39835,308.54883,300.936,283.40616,261.89087,236.54709,263.94534,285.79715,283.6333,278.56244,276.75735,267.4164,250.81506,222.44681,298.60104,247.96457,202.03456,154.89386,120.058464,117.71159,111.9527,103.148575,92.34637,,,,
2023-01-01 12:00:00,,,259.9523,262.297,264.49744,265.71234,266.32745,267.74713,270.36874,271.63937,271.95535,271.35895,270.06738,269.34943,274.8114,273.43393,262.05133,247.70609,244.81924,351.46008,311.24274,267.74146,217.47736,44.61084,1.4354553,49.321426,50.535995,69.565575,106.87199,98.94398,88.42976,77.6453,,,,
2023-01-02 00:00:00,,,243.93733,245.0161,247.68991,250.58266,253.39252,255.15958,254.16876,252.67673,253.46179,253.79897,251.43109,257.1389,276.29706,277.35834,270.54086,265.5074,263.4102,262.56885,249.88199,262.86508,252.14542,202.4069,115.42821,51.208893,231.19939,176.09123,135.95837,117.959656,107.723045,102.296036,,,,
2023-01-02 12:00:00,,246.20767,247.60085,253.19415,259.71332,265.6778,271.3814,274.55414,270.19806,260.0631,250.94089,246.17667,240.79228,241.55112,277.57288,297.17566,284.32138,276.65045,277.1963,280.26758,265.15338,241.21442,209.10457,172.685,103.53942,77.66496,66.05799,83.12453,123.58355,122.92642,117.604416,109.57868,,,,
2023-01-03 00:00:00,,244.30577,241.94809,240.99629,241.46928,243.72308,250.08191,262.16104,272.1419,270.49146,260.36182,247.59854,238.09677,228.14056,249.37117,252.72545,246.8441,249.1178,267.9805,278.20743,266.23865,269.55298,251.01492,201.53864,130.77893,107.07889,76.95574,31.191116,166.90149,146.75005,129.69171,111.89852,,,,
2023-01-03 12:00:00,,248.7647,250.26825,250.1539,249.38702,248.544,249.29782,254.57593,262.08636,262.86554,255.50314,246.80362,243.45105,240.39644,239.35846,244.37769,250.79015,273.01065,284.46432,269.62808,257.18103,302.60754,294.41766,309.2497,126.57736,107.53514,77.82258,51.82213,96.18082,104.892494,103.185585,99.641884,,,,
2023-01-04 00:00:00,,255.02158,255.31383,254.3862,251.93286,248.93439,246.32803,244.60156,244.10802,246.44328,263.96997,297.77197,299.466,277.50174,257.0517,252.81287,255.60562,253.0232,245.98154,238.94798,237.42178,210.70448,94.167465,18.377777,318.82373,173.37984,91.48919,63.28737,36.721283,45.063156,134.56473,128.98734,,,,
2023-01-04 12:00:00,,267.26868,266.82007,264.15793,260.95493,258.27762,256.38568,258.06604,261.4181,264.2184,269.4113,271.10205,267.3255,261.68665,262.5091,275.1733,266.92618,256.5478,248.78271,254.63824,269.52002,252.58887,96.34764,18.140244,327.21045,246.6439,100.6719,88.48472,81.8513,80.06643,83.47829,88.110954,,,,
2023-01-05 00:00:00,,256.1924,255.3104,254.60777,253.85559,251.88342,249.33466,248.67561,253.74135,268.7352,288.06808,284.422,262.44565,244.5632,239.07292,273.92535,272.27213,260.06714,247.56706,241.04843,248.68423,262.33374,248.40234,229.30121,300.70682,304.99847,194.82626,145.2412,114.13527,101.04429,91.45893,84.34609,,,,
2023-01-05 12:00:00,,268.43942,267.48444,265.00775,260.512,256.28455,254.97665,255.58954,254.8197,253.53082,254.72,257.3737,258.2751,250.88594,248.90675,259.3495,256.11456,247.65044,240.78632,242.95564,272.8013,277.14014,315.19263,256.57687,72.23858,52.38282,35.917038,105.47957,91.92568,82.39338,78.983116,79.633644,,,,
2023-01-06 00:00:00,,,286.82074,286.6576,290.00925,296.78906,305.48438,314.0689,319.0171,317.2618,307.80576,291.64545,275.5733,271.09702,300.05283,291.66132,283.64423,280.74207,284.35464,288.6776,287.74472,304.35596,333.92,315.44647,325.2352,62.07599,49.36949,49.684784,52.58155,55.300056,66.763756,81.00858,,,,
2023-01-06 12:00:00,,,294.54843,292.74707,288.9975,287.54922,290.25345,296.25238,306.28497,323.28314,333.26257,324.49213,307.52924,298.9572,309.89246,313.00476,316.5707,315.21103,312.50662,320.62317,336.34192,340.2861,346.0019,343.344,12.999908,24.554855,38.538055,44.20587,48.125122,55.044937,58.027313,58.757256,,,,
2023-01-07 00:00:00,,,297.78287,298.88727,299.58377,300.0161,301.266,303.1115,304.4494,306.43082,309.44348,312.63156,308.2331,293.4273,285.9793,316.9837,313.7779,304.67078,298.42014,305.39502,310.04456,350.32486,350.89264,353.1803,348.28082,339.48053,357.0482,23.385239,34.5,59.671844,71.77911,70.68039,,,,
2023-01-07 12:00:00,,,295.43982,296.7577,297.48553,298.45837,300.49103,303.23462,305.27237,307.66522,312.71445,318.06097,316.23724,305.21906,295.04614,313.20966,325.40076,323.94717,319.33777,322.076,315.54193,295.9551,331.16986,359.70398,2.046997,1.5569763,20.3844,26.503922,41.11052,56.990463,62.52263,62.382362,,,,
2023-01-08 00:00:00,,297.7522,299.42126,298.31702,295.72977,294.19336,296.56378,302.62347,307.42603,307.67746,303.4521,298.1305,292.01883,284.2649,285.87408,334.9595,324.74265,308.44473,297.88458,314.64944,321.97073,303.4275,311.3818,332.84436,335.3689,345.95413,55.19742,47.00035,30.136871,39.027786,68.84355,89.90796,,,,
2023-01-08 12:00:00,,316.96655,325.06726,327.5965,325.18018,320.04926,314.5254,307.05698,297.3635,289.1117,285.3739,287.70673,303.5676,333.00916,333.23413,305.99734,292.5322,285.27533,300.961,345.4082,331.70117,355.29517,1.3865051,354.20428,337.10156,14.157913,68.897095,55.579712,42.725708,45.737503,60.167664,83.56707,,,,
2023-01-09 00:00:00,,312.0953,313.5125,316.26138,319.1404,320.31006,319.1309,315.55927,310.66602,305.49734,301.52872,301.48233,304.2637,306.18063,298.52103,288.70856,305.10803,322.0513,316.8323,300.56058,315.62732,336.07767,330.37146,19.984787,352.26398,315.5275,93.29071,70.67122,55.166214,55.42164,63.875557,75.84593,,,,
2023-01-09 12:00:00,,311.96344,307.5376,304.30545,304.09714,308.16565,317.88425,323.72403,319.65292,314.44955,312.4335,306.11603,299.4166,308.5097,312.11334,291.46146,289.42065,316.3471,352.99448,334.69507,288.52704,224.76228,185.22304,136.22118,82.867775,68.97355,83.89116,88.359314,82.942726,78.61788,78.32062,85.08822,,,,
2023-01-10 00:00:00,,289.27664,289.1364,288.95016,289.0468,289.66464,290.84964,291.36908,290.1831,286.60672,279.98267,270.67844,264.36722,293.4404,311.53595,288.45508,283.0583,281.23123,274.07516,253.07364,232.61125,209.25484,172.44398,152.86996,120.2506,103.24553,111.67919,123.44148,109.92557,101.6406,97.9923,98.756615,,,,
2023-01-10 12:00:00,,255.90811,256.4269,259.3048,263.2318,264.46252,260.0818,252.55524,252.58763,262.95215,271.4517,271.15933,277.70056,291.4129,274.29947,288.47586,309.23386,295.76953,267.03665,231.54593,189.9849,157.93434,149.28381,145.27765,126.5477,99.57683,97.38537,112.06063,108.83407,104.187546,100.266136,97.57793,,,,
2023-01-11 00:00:00,,277.292,271.86826,270.13354,271.0265,269.89758,267.61642,265.657,261.5703,255.71164,251.69125,251.86847,261.3894,283.54614,295.10852,265.70694,245.06163,238.40463,293.00134,269.8118,220.17197,172.03043,153.71344,146.69415,127.83061,103.74589,90.090805,94.79095,104.366165,109.3876,114.40224,117.40106,,,,
2023-01-11 12:00:00,,277.80304,279.4698,279.82388,277.24396,272.45676,266.97565,261.39755,258.0699,260.8894,264.41946,259.8724,253.92972,257.4269,278.6068,283.3635,268.5797,252.4537,234.05261,19.247955,333.96295,71.23741,128.98859,135.86758,117.1086,100.4821,90.671715,85.59755,93.43086,102.356575,105.46663,103.359856,,,,
2023-01-12 00:00:00,,259.3162,262.6584,261.82248,262.18207,262.76315,261.19247,258.6213,257.13385,254.67577,251.01749,249.41867,252.58124,258.3742,255.75891,255.29344,258.7951,259.2265,252.72987,237.0794,228.01572,204.40005,166.16335,138.82945,116.7725,111.38985,102.80969,96.0784,113.89641,122.5968,120.04417,111.60089,,,,
2023-01-12 12:00:00,,249.18607,251.24367,254.97433,255.28235,256.96442,262.31976,265.4464,262.56097,258.5456,257.8451,256.69406,254.15796,254.19153,260.12634,267.8081,264.807,258.94635,252.13599,243.51363,217.04381,183.13293,140.45276,131.5398,117.118256,100.45127,89.630325,85.499435,86.39907,88.40744,87.385056,84.77679,,,,
2023-01-13 00:00:00,,264.63998,264.01135,265.28406,262.72977,257.37784,253.32068,256.35428,277.0542,308.74768,314.239,295.50043,272.88593,255.41864,253.67175,263.93707,263.87442,264.0768,267.83606,273.19955,266.79132,248.76053,218.47171,160.82918,113.184715,111.65398,103.5059,99.93799,97.88097,89.61791,82.81575,79.22633,,,,
2023-01-13 12:00:00,,,270.74643,268.46768,267.25806,267.04767,268.51862,275.41357,296.9651,324.7979,330.25928,316.71375,294.15662,273.9587,264.3513,278.06348,268.4029,263.1544,271.55136,294.60114,289.87057,277.396,270.29962,48.223785,53.283066,61.21634,87.98682,90.06803,80.52466,80.85008,80.77078,80.04926,,,,
2023-01-14 00:00:00,,,273.82217,273.267,274.34518,276.5377,281.14362,293.50333,315.1975,329.11212,326.17188,308.2292,284.55908,267.94128,275.7544,281.94165,268.29187,262.92377,277.3546,296.6923,305.48767,310.2389,304.92554,280.5215,146.38556,105.77513,94.113174,80.82626,72.23313,85.268005,95.49741,96.21921,,,,
2023-01-14 12:00:00,,,252.22894,256.86957,262.0762,267.8876,272.00644,276.78217,284.82986,287.29837,279.6457,267.84442,257.0357,252.00891,277.3881,261.2712,243.43077,231.15106,341.99536,325.6546,294.42734,250.3139,99.20954,77.01117,90.33534,114.43756,109.55839,84.97007,62.58175,64.364784,74.57596,83.19762,,,,
2023-01-15 00:00:00,,254.56708,253.61882,253.93057,253.12357,250.06589,246.57762,246.12048,246.66333,251.79701,273.39542,277.1621,266.49512,261.8281,257.29495,243.58209,294.24603,313.2473,300.19348,295.4893,277.57706,240.00659,138.66377,28.45337,181.5758,137.35886,106.8036,79.57375,59.368774,56.449554,65.909096,92.11088,,,,
2023-01-15 12:00:00,,262.24448,260.22754,259.1937,258.71216,259.44952,263.32184,273.02356,282.84186,281.92432,269.627,254.8961,254.97101,261.54193,268.95224,268.0944,261.3869,252.59619,242.7379,263.3051,315.61884,298.1286,84.30253,48.974808,34.443146,67.88716,73.19561,63.378838,61.828644,82.16331,93.42096,91.04035,,,,
2023-01-16 00:00:00,,285.98846,285.93158,283.1014,278.69647,274.4513,271.2605,270.20148,273.36514,282.11185,285.7558,278.41504,270.65704,271.94278,272.99097,268.79596,267.37436,256.85257,240.6751,219.77919,220.96146,309.43338,222.222,66.22123,42.67041,51.548904,65.17583,75.491745,80.80522,88.20104,98.483,103.97278,,,,
2023-01-16 12:00:00,,259.80603,263.2118,265.99908,272.00806,282.77188,292.5839,292.28394,282.31097,268.5078,259.99985,260.43768,265.48615,273.00708,264.53256,250.90295,247.50494,248.86852,244.3794,224.08543,176.49406,71.669395,199.6604,111.671295,97.409454,87.15365,78.04613,85.17736,79.48333,80.685555,85.786644,90.857895,,,,
2023-01-17 00:00:00,,258.43753,256.49963,256.81638,263.49615,273.8855,281.73645,282.96643,275.57724,262.79236,250.24365,242.57278,248.04976,300.94183,266.5958,253.72858,257.09924,247.67902,234.00003,223.35219,209.75237,173.9166,178.38863,169.30568,133.72565,106.25124,106.53853,103.32099,85.01288,88.02254,96.97925,107.3187,,,,
2023-01-17 12:00:00,,237.81268,238.63612,236.60751,233.33583,231.32957,232.47046,236.7294,240.48239,240.61429,240.09796,241.99074,246.19511,254.94304,239.25542,202.5533,194.51697,209.21783,216.06941,197.7169,152.64072,104.28488,64.98542,69.04151,93.16837,102.21379,122.64999,113.55722,100.90773,92.38096,85.61549,81.75442,,,,
2023-01-18 00:00:00,266.9948,258.9329,248.53485,237.52373,232.06422,238.77377,255.28961,265.7896,265.83478,257.9239,249.18246,253.62471,263.3943,261.7167,258.1353,252.05199,229.1926,203.96606,174.08728,199.17757,177.29242,111.25966,84.22795,71.78559,57.930885,50.153076,115.53645,102.7169,83.22161,78.86076,78.51607,80.172356,,,,
2023-01-18 12:00:00,279.07294,277.15552,276.2182,277.1499,279.0527,279.0702,276.03293,273.21173,274.0786,278.73602,278.88605,271.39645,262.70105,258.74072,255.19202,266.2617,255.04997,230.13182,189.8875,118.453415,61.017555,20.616852,353.17163,79.96814,76.77112,51.84514,41.390167,46.93268,69.08602,78.52915,83.15307,87.19733,,,,
2023-01-19 00:00:00,296.3283,297.97052,297.28412,293.5472,288.0583,282.34094,276.78983,272.23868,270.83344,275.223,279.71555,276.41354,268.29706,252.63562,240.27026,303.32123,306.88916,295.50574,279.89044,274.4729,310.98096,334.04938,296.98962,144.287,96.168365,84.26674,77.9768,74.61005,98.42418,112.51924,118.29015,118.718346,,,,
