,15075.621,15201.953,15326.067,15446.395,15735.986,16055.295,16390.732,16743.992,17117.102,17512.287,17933.0,18384.814,18868.768,19388.7,19958.027,20577.404,20912.963,21265.365,21636.924,22030.42,22449.154,22897.074,23378.906,23900.328,24348.818,24832.877,25355.195,25922.682,26543.844,26970.58,27422.986,27834.559,28132.97,28323.502,28324.658
2023-01-01 00:00:00,,,,,241.06761,241.59148,242.5869,241.90695,243.5484,248.54771,253.8723,254.94221,255.85248,259.55383,264.82242,268.20508,271.05475,273.29462,274.6533,275.18408,274.40427,272.78433,273.14813,275.3711,277.64297,280.11868,281.82288,283.06528,284.44608,285.20044,285.82327,286.12918,285.60825,285.0457,285.97467
2023-01-01 12:00:00,,,,,243.12553,241.97858,241.59555,243.33327,246.55588,250.05266,251.02267,250.8335,256.57968,264.90146,269.09232,271.76352,272.18408,271.68384,271.42297,272.52618,274.86398,279.3672,282.4659,282.65448,281.7,280.93158,281.8681,283.9489,285.276,285.2374,285.19293,285.5791,287.2651,289.60822,291.1127
2023-01-02 00:00:00,,,,,228.07031,234.59319,236.95242,236.03085,238.12521,243.02763,248.84775,253.86063,257.2533,260.60107,264.5221,266.39752,268.4259,270.22623,271.45728,272.64062,274.8985,277.21085,277.9829,278.79282,280.1093,282.67502,284.71246,285.12982,284.93387,285.33636,286.13947,287.1067,287.5825,287.17957,287.61383
2023-01-02 12:00:00,,,,,227.08917,228.80464,231.97118,234.1425,240.73288,250.63858,255.08362,262.76755,274.62616,275.4195,275.9912,276.6643,276.68842,277.1915,277.78372,278.31714,279.66882,282.34387,284.52448,284.2843,284.4451,285.63803,288.28268,290.2648,289.4508,288.9867,289.36823,290.60025,292.36005,294.5954,
2023-01-03 00:00:00,,,,,256.25766,258.98608,257.59067,264.59427,272.27502,277.804,280.15808,275.6532,276.76447,282.19852,284.09344,285.9072,287.8662,289.91116,291.49005,292.46466,294.03586,297.25275,297.05212,293.8965,291.94284,290.43732,289.76733,289.63977,289.77548,290.31207,290.92664,291.56033,292.18317,293.2086,
2023-01-03 12:00:00,,,,255.1567,256.792,262.4353,270.58554,280.8719,285.2367,284.22412,285.52438,286.08142,285.82394,288.18707,291.17862,293.35303,291.8119,289.33627,287.16922,286.3489,286.77893,286.76248,285.90784,287.6209,290.92792,294.35773,296.6937,296.84424,295.1304,293.7032,292.46945,291.50476,290.9503,291.27753,
2023-01-04 00:00:00,,,,257.6727,280.38995,297.98975,302.73126,294.91528,286.70276,286.14734,292.11856,296.89218,289.37885,278.99362,281.84033,286.45242,285.0585,282.94974,281.8703,282.6429,284.01962,284.07886,282.86166,281.95544,281.11023,282.16565,282.82666,282.11597,280.72668,280.5569,281.08383,282.2498,283.88977,285.1773,
2023-01-04 12:00:00,,,,257.12805,273.75763,278.4085,274.34247,265.97552,259.06384,263.16974,275.27466,289.0685,286.9788,274.71857,279.5179,276.90332,277.8911,281.83356,285.39725,285.80316,283.6706,278.59805,273.8643,273.97174,276.9053,279.77136,283.22684,283.63425,281.78653,282.4616,283.8367,285.2595,285.42853,284.55383,
2023-01-05 00:00:00,,,,238.89592,252.6669,258.7883,256.70807,249.4535,244.96304,248.90631,257.5899,259.24518,252.5108,247.34131,248.1378,259.43286,266.7671,272.58716,277.67822,281.79138,280.1704,277.71808,277.58713,272.0094,264.80682,266.89767,271.89883,275.84448,279.05298,278.58533,277.92944,278.2016,281.45505,284.31305,
2023-01-05 12:00:00,,,,239.61429,237.82501,230.57976,222.70335,221.40091,227.38788,238.41678,249.7895,252.14212,237.25357,217.13347,217.24791,232.06128,241.22661,246.2091,245.73462,243.30026,249.4604,259.29102,266.50256,271.13712,275.1666,278.95255,280.75632,282.0214,284.51633,285.85934,286.9147,287.53186,287.31555,287.64743,
