index,Unnamed: 0,WMO,FAA,Station_Name,Continent,ICAO,RAOB STATION NAME,ST,CO,EL,  LAT,N, LONG,E,lat_era5,lon_era5,speed_1_2012,u_wind_1_2012,v_wind_1_2012,speed_2_2012,u_wind_2_2012,v_wind_2_2012,speed_3_2012,u_wind_3_2012,v_wind_3_2012,speed_4_2012,u_wind_4_2012,v_wind_4_2012,speed_5_2012,u_wind_5_2012,v_wind_5_2012,speed_6_2012,u_wind_6_2012,v_wind_6_2012,speed_7_2012,u_wind_7_2012,v_wind_7_2012,speed_8_2012,u_wind_8_2012,v_wind_8_2012,speed_9_2012,u_wind_9_2012,v_wind_9_2012,speed_10_2012,u_wind_10_2012,v_wind_10_2012,speed_11_2012,u_wind_11_2012,v_wind_11_2012,speed_12_2012,u_wind_12_2012,v_wind_12_2012,speed_1_2013,u_wind_1_2013,v_wind_1_2013,speed_2_2013,u_wind_2_2013,v_wind_2_2013,speed_3_2013,u_wind_3_2013,v_wind_3_2013,speed_4_2013,u_wind_4_2013,v_wind_4_2013,speed_5_2013,u_wind_5_2013,v_wind_5_2013,speed_6_2013,u_wind_6_2013,v_wind_6_2013,speed_7_2013,u_wind_7_2013,v_wind_7_2013,speed_8_2013,u_wind_8_2013,v_wind_8_2013,speed_9_2013,u_wind_9_2013,v_wind_9_2013,speed_10_2013,u_wind_10_2013,v_wind_10_2013,speed_11_2013,u_wind_11_2013,v_wind_11_2013,speed_12_2013,u_wind_12_2013,v_wind_12_2013,speed_1_2014,u_wind_1_2014,v_wind_1_2014,speed_2_2014,u_wind_2_2014,v_wind_2_2014,speed_3_2014,u_wind_3_2014,v_wind_3_2014,speed_4_2014,u_wind_4_2014,v_wind_4_2014,speed_5_2014,u_wind_5_2014,v_wind_5_2014,speed_6_2014,u_wind_6_2014,v_wind_6_2014,speed_7_2014,u_wind_7_2014,v_wind_7_2014,speed_8_2014,u_wind_8_2014,v_wind_8_2014,speed_9_2014,u_wind_9_2014,v_wind_9_2014,speed_10_2014,u_wind_10_2014,v_wind_10_2014,speed_11_2014,u_wind_11_2014,v_wind_11_2014,speed_12_2014,u_wind_12_2014,v_wind_12_2014,speed_1_2015,u_wind_1_2015,v_wind_1_2015,speed_2_2015,u_wind_2_2015,v_wind_2_2015,speed_3_2015,u_wind_3_2015,v_wind_3_2015,speed_4_2015,u_wind_4_2015,v_wind_4_2015,speed_5_2015,u_wind_5_2015,v_wind_5_2015,speed_6_2015,u_wind_6_2015,v_wind_6_2015,speed_7_2015,u_wind_7_2015,v_wind_7_2015,speed_8_2015,u_wind_8_2015,v_wind_8_2015,speed_9_2015,u_wind_9_2015,v_wind_9_2015,speed_10_2015,u_wind_10_2015,v_wind_10_2015,speed_11_2015,u_wind_11_2015,v_wind_11_2015,speed_12_2015,u_wind_12_2015,v_wind_12_2015
0,0,4220,BGEM,Aasiaat (Egedesminde) ,North_America,BGEM,EGEDESMINDE/AUSIAT,,GL,41,68.7,N,52.85,W,68.7,-52.85,44.21818181818182,37.618072025864876,-4.82876150977659,23.833333333333332,15.16539973427856,-1.6076215783606669,37.627450980392155,21.76295202843594,9.350616777078011,18.910714285714285,15.75689803353097,3.6284567048549916,10.8,6.678330935218873,2.229825572834406,7.120689655172414,-3.598558948822045,-2.1101459948127426,7.295081967213115,-1.7442416136303458,-0.882858048200757,9.385964912280702,5.112817151820671,1.228368579994197,15.74074074074074,14.070388393229278,-1.04175280172214,31.5,24.20729932505204,7.999359704363398,38.6,31.84720760502104,11.391315006061905,35.34615384615385,17.300909644526328,-7.305731658892596,38.932203389830505,2.2460718605748187,28.503533089044303,22.345454545454544,14.835629037247667,13.58018453347158,20.23728813559322,17.54985987640246,0.2442589251719464,28.666666666666668,22.972022846793504,5.999939604517792,15.779661016949152,7.167446348202096,6.970744336939965,7.0181818181818185,-4.420762750308009,2.8700448743584004,6.338983050847458,-1.1391459229231427,1.777615133476664,9.830188679245284,4.643066948936776,2.4872591331508014,14.0,7.881000344572272,3.1917774758674806,19.49122807017544,15.902934149195154,1.3668383468502048,44.49122807017544,37.33306543496439,16.17174255903499,31.09090909090909,19.761879884902438,14.693520033983983,24.8125,7.091069008986714,17.144659699584214,26.976190476190474,12.539151158368048,2.8920959381242075,36.15384615384615,25.34320991311444,3.582878656781731,19.448275862068964,9.935573232293713,13.02410776190156,7.416666666666667,0.6534985744988865,-1.17926315680974,5.932203389830509,-2.0856396731373716,2.3781652262027535,6.098360655737705,0.028757821756956476,1.55912442042828,8.333333333333334,2.623453921161879,-0.8747892843249294,16.49122807017544,9.896857794178176,9.592274936784314,23.767857142857142,21.538588454583873,-7.017367087035842,32.05555555555556,17.329163872844376,11.941627385537323,43.89655172413793,36.65226423447135,0.3704246214549117,36.30769230769231,20.519583458164565,19.143779465342146,50.1764705882353,43.431016236317156,15.81536104113692,35.75,26.121049514727193,7.16655382749776,13.637931034482758,5.863980086360441,-1.4388963750072634,7.844827586206897,-2.350263019008586,1.8343019945736223,8.120689655172415,-4.600198569803115,4.089416902680029,10.466666666666667,-8.360788176539197,-2.353822694092058,8.017543859649123,2.625796767623493,0.7234835058939086,14.137931034482758,10.399702658007435,7.298458398096007,25.327868852459016,18.32198061947693,9.618925219675235,36.13793103448276,33.150402794027954,8.734434033921376,41.8,38.31422998284229,3.5022492019685374
1,1,4270,BGBW,Narsarsuaq ,North_America,BGBW,NARSARSSUAK,,GL,26,61.18,N,45.42,W,61.18,-45.42,49.50877192982456,44.874324667924,1.8517060347943022,34.160714285714285,25.941044537762057,15.208639363429285,40.56363636363636,29.06362014507636,13.031670175126278,16.350877192982455,12.813917447482998,4.637915091425329,11.1,2.990102075531236,-1.756398800530649,8.033333333333333,-4.3880873445157675,-3.8964898341526677,7.616666666666666,1.3136071287194746,0.08708019989029243,10.316666666666666,5.658193465476488,-0.8790508676918913,24.0,22.236025801256865,0.47591065434898233,23.20754716981132,18.60472546824932,4.470472834016462,43.49090909090909,39.494031645237705,7.9261419436356135,37.87931034482759,27.150496167021707,-4.868967922313351,33.45614035087719,4.013741157400776,22.379502561085754,19.71698113207547,12.093940368193207,13.508658838032716,22.24561403508772,19.228379403353426,0.07197895747566664,35.482142857142854,31.288601916599635,8.141352687323046,15.649122807017545,10.351392506547771,4.758743483473614,9.203389830508474,-1.6206297989071867,5.140978221414785,8.098360655737705,1.7169359436506826,1.8259588429277158,11.87719298245614,9.567603509804854,2.6402681620324246,20.196428571428573,15.496230173258516,4.924255171264575,18.229508196721312,13.392662938943833,1.9239684799170098,42.89655172413793,36.40675914379579,13.719958724461419,57.39655172413793,49.35044681463051,18.865792096339106,63.63793103448276,52.97773232260858,28.511982311249223,51.69090909090909,46.60768546448118,10.554726654363195,40.836363636363636,32.64983697516239,13.134922073431534,15.057692307692308,5.395659731640904,9.943452834322015,7.593220338983051,-0.3184885436452357,1.4287481670231035,7.672413793103448,-4.427321818603258,1.2981292723368039,7.758064516129032,3.3204488969627293,-0.9847500698518097,9.338983050847459,5.33869755830807,-2.290036321978364,23.09259259259259,17.731226893905532,11.148370009467627,26.92156862745098,24.66039695001649,-4.098717571203467,39.018181818181816,30.254377568885452,12.773635231071635,55.59649122807018,49.903410664441736,6.750859554956511,60.6140350877193,50.019499429462506,28.05981121939673,70.6078431372549,63.02050966843604,25.79851318926734,54.189655172413794,45.5528626289111,21.328326098332106,11.035087719298245,3.242687151071209,2.9213393119526585,9.433333333333334,1.606546256200813,3.072300694758064,7.754385964912281,-0.9713409558154162,3.30687678889047,7.016666666666667,-3.3670549280565765,-1.8131877400035639,11.535714285714286,6.19645848660813,-2.9103522231474632,15.620689655172415,13.613271518276191,3.3110295004643557,31.066666666666666,25.07442871601163,9.444488903029013,35.58620689655172,32.55503735465835,7.1901518244480735,46.91803278688525,44.62069389638397,4.266353065017442
2,2,4360,BGAM,Tasiilaq (Ammassalik) ,North_America,BGAM,ANGMAGSSALIK,,GL,52,65.6,N,37.63,W,65.6,-37.63,52.53448275862069,48.06517457769719,-0.3008528512116938,36.771929824561404,28.715126010339578,11.304366363967665,36.19642857142857,24.88302810661892,17.54057381308977,19.086206896551722,16.19058761299687,-1.03203487823258,12.32258064516129,4.812181942105172,-1.6294528338975385,9.789473684210526,-5.78723035532808,-4.590882034989601,6.433333333333334,-1.314704388354879,-0.7526057121639246,8.0,3.1484313428077058,0.6141080342353151,21.98181818181818,19.547348543750736,-2.8871509827975563,28.05,22.495714386772715,1.8362895092093705,41.61538461538461,36.53302301809668,5.12835208904588,37.04347826086956,21.484797930821873,-12.385350429247959,30.209302325581394,10.040200084560636,19.440104332811167,23.511111111111113,17.767063490244897,10.501000507624175,23.333333333333332,20.726160660644236,-3.1800338961990615,32.659574468085104,29.86293060156698,3.2785040735609576,15.325,7.200372936134968,7.928493770108939,9.357142857142858,-2.4537550780391224,5.920093219753918,7.788461538461538,1.12339887642604,3.93948775703341,9.482142857142858,6.439910168734472,3.0702456647726843,16.814814814814813,12.170511294164216,5.158426163226686,20.304347826086957,16.774592289776923,5.043825410611592,47.529411764705884,41.96059599151084,13.218861830368274,49.01960784313726,36.50053938618135,24.733747584660705,48.21052631578947,39.74219590934163,21.437329258683935,40.0,33.013171285216664,8.346417699880805,38.09375,30.23784349690646,11.451079092465548,10.11111111111111,6.952984743720087,3.7429553613668056,6.32258064516129,-0.35805373964402554,1.5057464245025274,6.888888888888889,-4.091463067006477,1.3897830887038722,6.6,-0.7729121158899886,1.1102279071744021,11.534883720930232,1.3709166715519294,0.8928248118656626,17.5,12.494756670296676,9.076602785909184,26.333333333333332,24.094884004088563,-6.7470956472603705,36.275,24.97449461455853,15.189728762391137,55.583333333333336,51.3153405651475,0.5318533092020037,58.86046511627907,45.515318239521456,27.540859376326583,71.2,65.68292002541344,20.689766432167172,55.60526315789474,42.72793513021761,27.995562964972738,13.153846153846153,10.49182657250407,-1.3147675736207038,7.9655172413793105,0.1200246222984305,3.07243031658686,8.807692307692308,-2.7606839196204733,4.629697523542104,11.291666666666666,-9.300143662643352,-1.4234676905261594,8.058823529411764,-1.2573335362726743,-1.0598375521437249,14.421052631578947,9.324474379481199,6.172694759328211,31.0625,21.257610747689682,17.678508528131392,33.65625,29.591837983843913,10.848490251527766,46.94117647058823,39.9226300235667,12.916042501338898
3,3,32618,,"Nikolskoe, HA",North_America,,NIKOLSKOE/BERINGA,HA,RU,6,55.2,N,165.98,E,55.2,165.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,3.3433751232860587,22.49380735253716,32.81818181818182,7.20337409048295,25.62124189272314,21.666666666666668,7.824270308699555,16.978303675005158,28.735849056603772,16.803063908148946,20.95345315727105,17.56,6.874390999446316,8.956122693513121,12.196078431372548,7.207699033598029,-1.779458026219008,9.882352941176471,-2.588290037467575,-1.9931579620916449,11.724137931034482,-0.6341346045784265,-3.8558026747722316,13.342857142857143,8.124540514446394,-0.7128817511327027,22.7,20.57930030607813,0.6906238473322499,27.666666666666668,24.986486675922993,0.9521756500245764,36.775510204081634,29.944511878503754,16.948043491921556,35.44444444444444,20.966328427146124,23.29213901403503,24.949152542372882,12.144483238998365,18.712790557776994,16.51923076923077,5.24658648560387,8.358353520578637,37.648148148148145,17.97987723880104,30.527338500426147,20.82456140350877,9.315577077893726,13.316700422611335,10.21311475409836,-0.7276218686963213,5.057496114958315,10.0,0.5102515975107339,-3.21283015572775,9.724137931034482,-4.021254173511386,-1.8213476677837994,11.711864406779661,6.2709052622698565,-3.9061169350426836,16.350877192982455,14.808949197219158,1.341626485435797,28.084745762711865,25.15925649079955,9.3758658016511,26.28301886792453,19.70308939048949,11.864993051376421,31.593220338983052,21.144205577628192,19.77215238168507,24.03448275862069,6.827572264471439,15.533632746074563,28.76923076923077,17.00566720056411,22.249272203507523,44.3448275862069,35.03863034916636,21.290602242227536,26.964912280701753,18.220358353209374,11.719817011529775,9.951612903225806,1.2915271101928643,0.8844024703512156,8.660714285714286,-5.146338767083657,3.0627899323987147,8.360655737704919,-3.8722406583760662,-4.562118045524881,11.813559322033898,5.85808940227217,-1.0733994307361339,23.210526315789473,19.817877736926576,1.6931719438741255,31.816666666666666,25.031897935407283,9.240850343726096,50.51851851851852,45.00255194570696,10.180218489268368,50.40677966101695,46.11890368380252,14.605291989901026
4,4,70026,PABR,"Barrow/W. Post W.Rogers, AK ",North_America,PBRW,BARROW/POST-ROG,AK,US,3,71.3,N,156.78,W,71.3,-156.78,51.54237288135593,45.27247359497434,4.262665303801666,24.085106382978722,16.91097813774982,15.22045897289417,29.17391304347826,26.989017027931595,0.18289280280991388,11.51923076923077,7.01505541426829,7.1464817679557395,5.766666666666667,-1.8357001157095663,2.3811916966322197,7.872727272727273,-4.512076485571419,1.643357993541309,7.071428571428571,0.5201846469776463,2.7541958023081383,8.65,6.465071458004152,0.8749573692876845,17.7,10.202507153554329,13.36272003262305,32.42372881355932,28.846130321499256,-1.8840083922557336,42.88135593220339,33.62651985471308,-20.643923241715456,40.516129032258064,30.221533781066192,-2.85229367296134,30.5625,25.615559141145724,-5.2926064819689485,22.055555555555557,18.567486935894244,6.62305522474943,22.40983606557377,14.47347969230803,1.7091337678701748,42.86440677966102,32.57603947208979,-23.838955624898958,14.68421052631579,8.201789856876582,2.8585364135690807,8.130434782608695,2.983022020045902,4.603742721189325,8.333333333333334,1.3501305089316373,-2.7777793455304383,12.080645161290322,7.984365952611545,0.31770338569240936,18.517241379310345,13.654689730032052,8.104580356843726,32.87096774193548,27.834404563004117,14.15731943350803,44.69642857142857,41.468335289678556,2.263060775458292,52.392857142857146,48.97392155642325,-13.788840333780078,60.442622950819676,57.29826895931073,-5.2926356125752205,41.73684210526316,29.289324718774946,-16.296048365975235,38.267857142857146,32.93280493312453,12.966923557917724,27.305084745762713,17.46400050433825,8.623096425605683,9.806451612903226,5.681099050733444,0.41317453461911763,6.440677966101695,-2.628458581421793,2.530933978573753,7.306451612903226,2.7245613075600468,-1.3509074284706395,9.131147540983607,1.618721953626955,-0.6589945806566433,16.448275862068964,15.794979674243,1.4347152991169314,20.258064516129032,18.008215625807573,5.8663603849154535,36.46666666666667,31.565563732381236,5.567417626320741,52.62903225806452,47.74672294504384,4.792572592912667,50.08064516129032,45.30633255998611,-3.7121771049258703,61.2037037037037,59.3531468943109,6.826797807805483,62.733333333333334,55.132053534107584,22.538187682284864,17.275862068965516,-0.2940499281683176,12.309407128147576,10.903225806451612,0.3041640288374835,6.729196817618572,7.4655172413793105,-1.8489812906918415,-0.19610485040663567,8.081967213114755,-3.8364294662727083,-0.8293093241788663,9.35,7.397923454118469,-0.26228002922861726,17.616666666666667,15.64072401121208,-2.597493948997821,27.822580645161292,26.792869579862764,1.2910019258626242,40.16949152542373,37.942434501685106,7.298181650331879,58.064516129032256,55.432096410945306,9.703930449756948
5,5,70133,PAOT,"Kotzebue, Ralph Wien, AK ",North_America,POTZ,KOTZEBUE,AK,US,6,66.87,N,162.63,W,66.87,-162.63,49.19642857142857,41.57888808899948,9.481182344715013,24.333333333333332,10.265854803730244,16.657261252469453,30.07547169811321,28.299794595189393,1.9765186987101524,11.777777777777779,6.693448959232811,8.650339559292815,12.5,-6.6914586181062745,10.544077390332804,8.666666666666666,-2.9722905638325563,5.76596664527111,7.285714285714286,3.453832547354055,5.774279927060378,7.1875,4.851856226746395,2.8168196265160725,18.267857142857142,9.34072722453263,13.669195404323903,30.266666666666666,26.739627945649055,-0.15612838185538108,40.054545454545455,34.71989948425956,-12.868713813418204,34.96296296296296,22.719260355237072,4.228238376280867,20.416666666666668,14.58908607837424,5.8065937478629035,21.272727272727273,13.603886435720668,13.897004006567686,23.31578947368421,15.876620021288689,6.1053142776834095,37.18181818181818,31.490877888455284,-15.321729267101118,13.288135593220339,7.878514880605828,3.556313152067323,7.1875,-0.08608999860262927,4.513719242554498,6.303571428571429,-0.6155944106024392,-1.2561605383429981,12.866666666666667,8.607287889353884,-0.7395103731514313,19.724137931034484,13.957338852724053,7.39705353738509,28.17543859649123,20.753094544190446,14.8158696297565,46.22641509433962,42.082008134003914,4.668360364366213,51.6,49.850581407068304,-2.5643302320520487,49.3728813559322,44.31994819722078,7.409248139375231,24.057692307692307,14.291787261973925,-5.440161800771349,28.655172413793103,21.402749893573706,15.745755874823187,21.847457627118644,9.6070688853262,10.040540009786337,9.80327868852459,3.4168082298964735,1.927264656233481,7.11864406779661,-4.678313288734541,2.7134671897826546,7.7,-0.10963206299367785,-1.7279062553127078,11.15,0.36534022833055924,1.0066173885612966,14.672413793103448,12.982158276193315,2.0678685321028456,18.62295081967213,16.08202432848605,4.865907764161139,25.11864406779661,19.023979105594535,7.908990512741183,45.19672131147541,38.11834065695145,12.17587639213171,34.25806451612903,29.612056167713057,5.17467599337825,45.4,41.02069143098393,14.253202665348105,54.94827586206897,44.70367822618663,23.62177481615557,18.016949152542374,-2.90370555776156,12.219232780086752,13.40983606557377,-4.966607876739167,10.254323483887108,8.135593220338983,-4.299639774359509,2.172180440825592,7.661290322580645,-4.384911619271105,0.4533468814400108,11.6,9.22175384514796,-1.8300642730266765,21.375,18.096307272778102,-5.5441039542136235,27.442622950819672,24.72456067661424,5.382444041042903,47.32,43.968888105937395,12.348165725840973,61.3728813559322,57.50301106886349,16.094156955778054
6,6,70200,PAOM,"Nome, AK ",North_America,POME,NOME,AK,US,6,64.5,N,165.43,W,64.5,-165.43,42.983050847457626,35.325880426789816,8.419613189100659,26.01851851851852,5.725399273128627,20.513668032835245,27.37704918032787,24.670836537619845,4.008492213472193,9.882352941176471,3.0035158146266236,5.594260318672345,7.967213114754099,-2.643054865561377,2.4560480940309386,11.833333333333334,-8.885953566186739,1.0556484177269192,7.311475409836065,-1.7762263266989198,0.7810847170600621,8.796610169491526,5.823703696863389,1.1169331064765817,18.596491228070175,10.490581066126417,12.047263403232169,27.0,22.683358107628823,-2.953485964091282,34.62222222222222,31.186553881949607,-5.4562888242588965,31.132075471698112,20.248915629642838,8.531031112967716,20.15,11.691415640440963,9.805053144040706,21.9375,10.91663073104788,16.279399334454116,21.551724137931036,13.496654523215964,4.330544450874202,31.344827586206897,25.883515346665337,-12.734149455497867,14.383333333333333,8.797408368532926,3.506376159511828,8.0,-2.6867131792625814,4.783159885466711,6.85,-1.4400180268627132,-1.529102009051036,11.37704918032787,6.0959415307797205,0.791817270371296,20.719298245614034,14.901588999535953,6.19107097656308,24.616666666666667,16.357559466864842,13.525573025444864,43.473684210526315,39.835243234938574,5.079749647129881,47.86206896551724,45.920507686955254,3.5769423735275865,41.785714285714285,33.87627984722507,12.375647949224156,19.326923076923077,9.103221814473448,-0.9476186486123979,24.10169491525424,14.783377124545254,16.786228527454412,18.379310344827587,7.773828173443819,9.36087294956732,10.76271186440678,2.6563700539371085,1.9995447756850018,6.421052631578948,-3.5540782338303445,1.3865233620219533,9.4,-0.5305252490079131,-3.382034777812693,10.688888888888888,-0.11311976976366782,-1.0684106820706383,15.879310344827585,12.92189549026278,4.37994581028481,20.080645161290324,17.040329124935802,3.33739027117769,22.25862068965517,13.486881994799608,9.13105107105192,40.71186440677966,32.144118449487124,14.828809289612215,26.283333333333335,21.678603997846054,7.329689584014923,36.31481481481482,31.055013152906778,14.941049929312683,51.21052631578947,39.08472456783922,24.0449822067585,16.035714285714285,-0.8135440253044249,10.78192729654385,15.327868852459016,-6.701112608880188,11.757431227863211,9.152542372881356,-5.448402171761542,1.2925192329904864,8.870967741935484,-6.023906757921941,-0.5954388829035782,12.0,9.690542925807359,-1.070502205719038,22.620689655172413,19.51113086284031,-4.574971452445269,23.220338983050848,18.678959156617502,7.676733121168254,49.355932203389834,46.071851209334795,11.445248096546935,63.96,58.957504612227716,19.610756155904323
7,7,70231,PAMC,"Mcgrath, AK ",North_America,PMCG,MCGRATH,AK,US,103,62.97,N,155.62,W,62.97,-155.62,43.51020408163265,36.045119364452496,6.755728130215822,26.45614035087719,9.673975082387116,18.292928309219924,25.352941176470587,23.44434523647613,-0.2243590245507606,9.689655172413794,1.6004546161981545,7.743469948220178,8.40677966101695,-2.0858356157904505,4.956834476108752,9.649122807017545,-5.269384921081909,1.6457140243413166,7.482758620689655,-1.7000132477946623,3.0602219199052563,8.029411764705882,5.843714711873042,2.195104441639531,19.928571428571427,11.981276520728969,13.292699435431862,24.307692307692307,20.291562814765555,-4.719170170222639,34.82142857142857,27.42895212012051,-15.25257921501178,30.580645161290324,16.012543198904726,-2.3551420835161503,16.125,9.97788509631181,3.019916957781207,22.87272727272727,15.332974535283606,13.26640899102231,19.833333333333332,14.644821387671586,3.1385949841862972,31.946428571428573,26.315558187629644,-13.336479297040041,15.0,9.856815209857478,5.929048214801287,9.533333333333333,-2.272876756403318,6.102919380229491,6.338983050847458,-2.2859210850748575,-1.1130996720431314,11.591836734693878,5.086695374255424,2.7638260820029075,19.666666666666668,13.79770323744936,6.4907614953048,22.114754098360656,15.721866939219302,10.916255331660658,43.38,40.4428671459645,-0.916494286550766,49.94827586206897,48.123835467325335,-5.882819611805841,38.278688524590166,33.90912034434001,3.322504826397781,17.35185185185185,9.570699180726722,-6.776021885978724,18.15,10.744350614344683,7.400000983193408,16.88135593220339,5.992426972276244,5.713955562388582,8.112903225806452,0.28745816934441215,0.11066030990808169,7.183333333333334,-3.0996169815187717,4.028351594758404,8.557377049180328,-1.9665667563368832,-1.6850258174578812,11.147540983606557,3.2009000000029797,3.3800055943034146,17.596491228070175,15.372258751758647,4.385512426242742,20.639344262295083,17.166940132993584,5.316000777865266,18.883333333333333,12.454828244328164,6.1309223981958585,38.09836065573771,32.25524332651289,8.93801866067519,24.822580645161292,20.767575702359345,3.0287386035876835,28.618181818181817,25.032887236491,8.934279540478604,44.11290322580645,35.80494526312014,17.37954408758857,16.766666666666666,-1.2033725407326084,12.211570756200624,11.258064516129032,-4.319776131604606,8.737708075402345,9.85,-4.796706876749445,1.842359401201217,7.754098360655738,-3.8635214843920416,1.7518652692971217,13.754098360655737,10.714742161474032,-0.18032793999097596,21.879310344827587,18.022821568397884,-3.4267662623112205,23.229508196721312,20.617522937143363,5.983106460959215,51.16949152542373,48.90687678259091,8.874159996705105,60.3,57.29181477847473,12.18778945195239
8,8,70261,PAFA,"Fairbanks/Int, AK ",North_America,PFAI,FAIRBANKS,AK,US,138,64.82,N,147.87,W,64.82,-147.87,43.5,36.84178487003932,3.073833527680733,23.82758620689655,14.509029413708054,11.938859973195802,28.129032258064516,25.0433843149956,-4.136891207079501,10.694915254237289,3.8267037862648725,8.697626778359352,9.129032258064516,0.22124006446172237,5.6043761495110775,9.4,-5.004663212025518,1.7609478670276475,9.046153846153846,-0.6728490654923507,4.121252496480297,10.095238095238095,7.144952168208473,3.422693025921388,22.466666666666665,15.17315738960948,14.269888103414813,25.62295081967213,20.678186896162813,-5.471761324094419,39.345454545454544,30.676459695210507,-17.145267652128375,37.43396226415094,22.732533911055956,-8.8284696975532,25.82456140350877,17.77226661440507,-5.9813129400791825,22.314814814814813,18.775913992396188,7.848947643483026,20.56451612903226,16.154674838797824,-1.8316881170297166,40.107142857142854,31.26738946885469,-19.430559044310264,18.229508196721312,12.427420121857061,6.536534440568606,8.283333333333333,-0.9913679123204626,2.704286339146662,7.60655737704918,-1.3655732017695295,-1.746460756375119,11.129032258064516,6.876959031433079,0.5468679200233307,20.491803278688526,16.723945698323995,8.60356963830262,23.032258064516128,19.25719285151577,8.478373424219857,40.9,38.149082905470685,-4.4344636920877,58.23728813559322,54.059677181300685,-16.94118543031393,47.775862068965516,44.95783424937854,-6.302383978231947,26.0,16.31329440696456,-14.614459903368447,21.316666666666666,14.010823105187235,0.16929455634964638,19.406779661016948,8.91892938827238,1.882596996985574,7.39344262295082,2.1997406983247374,-0.7977056463002639,7.120689655172414,-2.5740884623796996,2.836492337866896,5.919354838709677,-0.06432903620149924,0.6361142394032693,9.60344827586207,4.890408489115724,2.895998337520464,19.16949152542373,17.51780437030948,2.8493904381503006,19.951612903225808,16.97364450262715,6.4851105496839345,21.23728813559322,17.144453500613466,0.22567565563629216,43.26229508196721,39.14107771104322,1.1839944632085855,35.145161290322584,29.871541116162803,-4.993133147760414,37.03636363636364,35.82116984782577,1.0268358611712103,48.68333333333333,43.63091827804717,11.763047251450443,14.65,-1.3617765821193482,11.353424299419125,9.278688524590164,-1.7452056695777303,5.961345455272914,10.033898305084746,-3.6421659130742507,1.6019326597266481,6.5,-2.6393465459653283,1.3095820040113078,11.67741935483871,9.485470322035,-1.36019422262572,21.933333333333334,18.927890620624034,-2.1966147090305155,27.322580645161292,25.131982439685952,5.059392808264466,51.016666666666666,49.26488913959778,6.416652929075635,62.766666666666666,60.69530364533456,6.554135356777104
9,9,70273,PANC,"Anchorage/Int, AK ",North_America,PANC,ANCHORAGE INTL,AK,US,40,61.17,N,150.02,W,61.17,-150.02,37.967213114754095,31.0643202232158,2.860839841617472,23.894736842105264,10.532301511589303,14.795527529316063,23.533333333333335,21.048028107048044,-0.9941450300355937,11.2,2.390619470115253,9.15820033469001,9.225806451612904,-0.06173388413202931,5.94829937041224,10.2,-4.593403793296493,1.7774148247165635,7.758064516129032,-1.5969442016294522,3.879639417337972,10.245901639344263,7.310154956495365,2.8775467374841437,21.95,13.911120513424068,13.818742686646761,25.40983606557377,19.541946997713524,-5.482051598950645,34.43103448275862,25.7031361710386,-15.072425130924977,31.147540983606557,15.780456833555023,-7.508665120201437,20.887096774193548,15.74933203909703,0.4721606844742377,22.803571428571427,16.50762011616696,10.744852404226998,19.483870967741936,16.227607300245605,1.6581634428614043,33.37931034482759,27.17749468758836,-12.84874910356448,18.413793103448278,12.721247801248051,5.645853757023559,8.933333333333334,-3.549262956069541,2.921386304148505,8.5,-2.5004721901256595,-0.8960275305155994,10.6,4.904384800333627,0.59217838139408,18.966666666666665,12.556921117240671,6.896156223632816,22.080645161290324,17.42274675839137,9.205526657108084,38.45,36.1165765520252,-1.7096599183584482,50.516666666666666,47.482288535239945,-10.187036030516461,37.416666666666664,33.12345076526546,-1.1427462359962246,17.796296296296298,9.718727615803957,-8.851996287889627,15.95,8.077428092727674,1.8081379001498825,16.203389830508474,5.7242775275043085,3.386094589238773,7.333333333333333,-0.15268020473912403,-0.8206061000067304,7.733333333333333,-2.026517107581338,3.2827358536326043,8.241935483870968,-2.7874695852520315,0.42104505862640285,11.262295081967213,4.84017246754094,3.5952636476239372,19.413793103448278,17.121717509212367,3.5520785696315853,21.40983606557377,17.363356106292816,4.9689273542129975,19.322033898305083,12.077087931916262,5.017611106548702,35.064516129032256,30.91264045818524,3.4824545361087,25.225806451612904,20.7163674242486,1.7670949440630528,26.40740740740741,23.834740363810194,7.064662108185655,40.5,32.74044854887024,14.005753403361918,17.322033898305083,1.7801663498912166,11.981736363346457,8.790322580645162,-2.3989443762754137,5.797379733894325,11.278688524590164,-4.236598058856245,2.5083723398813556,6.887096774193548,-1.7190907436231417,1.3884211056606022,13.209677419354838,9.80501972995786,-2.324467802237714,23.576271186440678,19.10763488152869,-2.953636083545025,24.177419354838708,20.415368157924394,7.898429409513409,52.59322033898305,50.24403367643561,6.3110565446957745,55.5,53.23460780993941,7.361989264676297
